id,true_label,retrieved_label,retrieved_label_correct,retrieved_id,similarity,retrieved_is_aug
test_00038,Normal,Bipolar,False,train_05082,0.40608182549476624,False
test_00039,Anxiety,Normal,False,train_01610,0.607866644859314,False
test_00040,Depression,Depression,True,train_03620,0.6909228563308716,False
test_00041,Anxiety,Anxiety,True,train_04814,0.6907630562782288,False
test_00042,Depression,Bipolar,False,train_01304,0.5346896052360535,False
test_00043,Anxiety,Anxiety,True,train_04104,0.7474092245101929,False
test_00044,Normal,Normal,True,train_00555,0.38157808780670166,False
test_00045,Anxiety,Depression,False,train_02314,0.6617599725723267,False
test_00046,Bipolar,Bipolar,True,train_02623,0.8708226680755615,False
test_00047,Bipolar,Bipolar,True,train_03800,0.8187353014945984,False
test_00048,Depression,Depression,True,train_02316,0.6223053932189941,False
test_00049,Bipolar,Bipolar,True,train_02304,0.6645686626434326,False
test_00050,Anxiety,Bipolar,False,train_00147,0.5276158452033997,False
test_00051,Normal,Normal,True,train_03510,0.41018784046173096,False
test_00052,Normal,Depression,False,train_05618,0.5230741500854492,False
test_00053,Normal,Normal,True,train_02889,0.5373256802558899,False
test_00054,Normal,Normal,True,train_01534,0.5453343391418457,False
test_00055,Anxiety,Anxiety,True,train_05731,0.6207519769668579,False
test_00056,Anxiety,Anxiety,True,train_04094,0.4724856913089752,False
test_00057,Depression,Depression,True,train_01283,0.7089579105377197,False
test_00058,Bipolar,Bipolar,True,train_01279,0.5096735954284668,False
test_00059,Bipolar,Bipolar,True,train_05687,0.8110476732254028,False
test_00060,Anxiety,Anxiety,True,train_01124,0.5440750122070312,False
test_00061,Bipolar,Anxiety,False,train_04083,0.5345243215560913,False
test_00062,Depression,Depression,True,train_02471,0.7115675210952759,False
test_00063,Bipolar,Bipolar,True,train_02412,0.8626086711883545,False
test_00064,Depression,Depression,True,train_02006,0.5706526041030884,False
test_00065,Anxiety,Anxiety,True,train_00830,0.6673130393028259,False
test_00066,Anxiety,Anxiety,True,train_05020,0.5894075632095337,False
test_00067,Bipolar,Bipolar,True,train_00916,0.8169362545013428,False
test_00068,Normal,Normal,True,train_00611,0.4586498737335205,False
test_00069,Normal,Normal,True,train_05251,0.27187350392341614,False
test_00070,Depression,Depression,True,train_02323,0.8140369057655334,False
test_00071,Depression,Depression,True,train_00708,0.7817516326904297,False
test_00072,Depression,Depression,True,train_05574,0.6843938827514648,False
test_00073,Depression,Depression,True,train_02683,0.575228214263916,False
test_00074,Depression,Depression,True,train_05802,0.729936957359314,False
test_00075,Normal,Normal,True,train_04638,0.4912770986557007,False
test_00076,Normal,Bipolar,False,train_01040,0.48837006092071533,False
test_00077,Normal,Bipolar,False,train_00230,0.4392971992492676,False
test_00078,Depression,Depression,True,train_01442,0.6277622580528259,False
test_00079,Bipolar,Bipolar,True,train_04207,0.7488430738449097,False
test_00080,Depression,Depression,True,train_01394,0.7768674492835999,False
test_00081,Depression,Depression,True,train_00392,0.5043790340423584,False
test_00082,Normal,Normal,True,train_03467,0.426419198513031,False
test_00083,Bipolar,Bipolar,True,train_04774,0.7714977264404297,False
test_00084,Depression,Depression,True,train_04559,0.6834555864334106,False
test_00085,Normal,Normal,True,train_03322,0.25951772928237915,False
test_00086,Anxiety,Anxiety,True,train_01341,0.7750611305236816,False
test_00087,Normal,Normal,True,train_03165,0.40369921922683716,False
test_00088,Normal,Normal,True,train_03761,0.46711504459381104,False
test_00089,Depression,Normal,False,train_02417,0.5347627401351929,False
test_00090,Anxiety,Anxiety,True,train_04247,0.5360115766525269,False
test_00091,Bipolar,Bipolar,True,train_01883,0.7354617118835449,False
test_00092,Normal,Depression,False,train_04716,0.39187562465667725,False
test_00093,Normal,Normal,True,train_04770,0.5061750411987305,False
test_00094,Depression,Depression,True,train_00342,0.6528564691543579,False
test_00095,Anxiety,Anxiety,True,train_05436,0.7294986844062805,False
test_00096,Depression,Depression,True,train_02098,0.795153796672821,False
test_00097,Bipolar,Bipolar,True,train_03807,0.739377498626709,False
test_00098,Depression,Bipolar,False,train_01091,0.5791341662406921,False
test_00099,Normal,Anxiety,False,train_02227,0.4317106008529663,False
test_00100,Bipolar,Bipolar,True,train_04992,0.7310594320297241,False
test_00101,Depression,Depression,True,train_05316,0.6332790851593018,False
test_00102,Normal,Normal,True,train_02058,0.4163414239883423,False
test_00103,Bipolar,Bipolar,True,train_00110,0.830511748790741,False
test_00104,Normal,Normal,True,train_04075,0.5581346750259399,False
test_00105,Depression,Anxiety,False,train_05427,0.7185918688774109,False
test_00106,Anxiety,Anxiety,True,train_03975,0.630739688873291,False
test_00107,Anxiety,Anxiety,True,train_01810,0.767043948173523,False
test_00108,Normal,Normal,True,train_04707,0.3728782534599304,False
test_00109,Anxiety,Anxiety,True,train_05726,0.4665549099445343,False
test_00110,Depression,Depression,True,train_01723,0.6889312267303467,False
test_00111,Normal,Normal,True,train_00301,0.4138871729373932,False
test_00112,Normal,Normal,True,train_05844,0.45823150873184204,False
test_00113,Anxiety,Anxiety,True,train_04121,0.686509370803833,False
test_00114,Bipolar,Bipolar,True,train_02360,0.6184087991714478,False
test_00115,Depression,Depression,True,train_02285,0.5957202911376953,False
test_00116,Anxiety,Anxiety,True,train_05868,0.804149329662323,False
test_00117,Depression,Bipolar,False,train_01466,0.5683947801589966,False
test_00118,Depression,Depression,True,train_01596,0.6613143086433411,False
test_00119,Bipolar,Bipolar,True,train_03622,0.559205174446106,False
test_00120,Depression,Bipolar,False,train_00162,0.6526219844818115,False
test_00121,Bipolar,Bipolar,True,train_04207,0.7371705770492554,False
test_00122,Anxiety,Anxiety,True,train_02057,0.5199835300445557,False
test_00123,Bipolar,Bipolar,True,train_04771,0.5388626456260681,False
test_00124,Bipolar,Bipolar,True,train_00645,0.788280725479126,False
test_00125,Anxiety,Anxiety,True,train_05919,0.708156406879425,False
test_00126,Bipolar,Bipolar,True,train_02234,0.7272619009017944,False
test_00127,Bipolar,Anxiety,False,train_02978,0.5773597359657288,False
test_00128,Normal,Bipolar,False,train_00070,0.4537256360054016,False
test_00129,Normal,Normal,True,train_00875,0.39642947912216187,False
test_00130,Anxiety,Anxiety,True,train_01043,0.7602983713150024,False
test_00131,Depression,Depression,True,train_00286,0.7870833277702332,False
test_00132,Depression,Bipolar,False,train_04143,0.5394927859306335,False
test_00133,Bipolar,Bipolar,True,train_01216,0.6027778387069702,False
test_00134,Normal,Normal,True,train_02492,0.3723847270011902,False
test_00135,Depression,Depression,True,train_00033,0.6682931780815125,False
test_00136,Anxiety,Anxiety,True,train_04646,0.823866069316864,False
test_00137,Anxiety,Anxiety,True,train_04047,0.5629063248634338,False
test_00138,Anxiety,Anxiety,True,train_05449,0.7657678127288818,False
test_00139,Anxiety,Anxiety,True,train_05573,0.6991666555404663,False
test_00140,Normal,Normal,True,train_02865,0.3620028495788574,False
test_00141,Depression,Depression,True,train_02585,0.581476092338562,False
test_00142,Depression,Normal,False,train_04414,0.4446874260902405,False
test_00143,Normal,Normal,True,train_02492,0.4277913272380829,False
test_00144,Bipolar,Bipolar,True,train_02016,0.7861217260360718,False
test_00145,Depression,Depression,True,train_04714,0.7884700298309326,False
test_00146,Depression,Depression,True,train_00870,0.6835091710090637,False
test_00147,Anxiety,Anxiety,True,train_02421,0.5578926205635071,False
test_00148,Normal,Normal,True,train_03864,0.49878203868865967,False
test_00149,Normal,Normal,True,train_00649,0.30728209018707275,False
test_00150,Bipolar,Bipolar,True,train_03433,0.7120752334594727,False
test_00151,Anxiety,Anxiety,True,train_05658,0.7939521074295044,False
test_00152,Anxiety,Depression,False,train_02692,0.6506370306015015,False
test_00153,Bipolar,Bipolar,True,train_04494,0.6622748970985413,False
test_00154,Bipolar,Bipolar,True,train_05916,0.7258687019348145,False
test_00155,Normal,Depression,False,train_04799,0.4460057318210602,False
test_00156,Normal,Bipolar,False,train_05257,0.5192641019821167,False
test_00157,Normal,Normal,True,train_00218,0.5541968941688538,False
test_00158,Anxiety,Bipolar,False,train_04675,0.5159034729003906,False
test_00159,Depression,Anxiety,False,train_00713,0.6196311116218567,False
test_00160,Depression,Bipolar,False,train_02877,0.32053428888320923,False
test_00161,Bipolar,Anxiety,False,train_01319,0.5666861534118652,False
test_00162,Bipolar,Bipolar,True,train_01451,0.7861540913581848,False
test_00163,Depression,Depression,True,train_05046,0.6967322826385498,False
test_00164,Bipolar,Bipolar,True,train_02266,0.6110184192657471,False
test_00165,Depression,Depression,True,train_04196,0.6373662948608398,False
test_00166,Anxiety,Anxiety,True,train_05266,0.6957554817199707,False
test_00167,Anxiety,Anxiety,True,train_03282,0.4114168882369995,False
test_00168,Anxiety,Anxiety,True,train_01218,0.6766513586044312,False
test_00169,Anxiety,Bipolar,False,train_00729,0.3562436103820801,False
test_00170,Normal,Normal,True,train_05924,0.3473716974258423,False
test_00171,Anxiety,Anxiety,True,train_03838,0.7517768144607544,False
test_00172,Bipolar,Bipolar,True,train_00615,0.6175076961517334,False
test_00173,Anxiety,Anxiety,True,train_05018,0.7467312812805176,False
test_00174,Bipolar,Bipolar,True,train_01949,0.7287336587905884,False
test_00175,Depression,Depression,True,train_01465,0.6286342144012451,False
test_00176,Bipolar,Bipolar,True,train_03833,0.6392319202423096,False
test_00177,Bipolar,Bipolar,True,train_04143,0.6132153272628784,False
test_00178,Normal,Normal,True,train_00295,0.35354673862457275,False
test_00179,Anxiety,Bipolar,False,train_05791,0.6816099286079407,False
test_00180,Depression,Depression,True,train_03794,0.5788348317146301,False
test_00181,Anxiety,Normal,False,train_01133,0.469538152217865,False
test_00182,Normal,Normal,True,train_00389,0.43979591131210327,False
test_00183,Depression,Depression,True,train_04874,0.7682275772094727,False
test_00184,Bipolar,Depression,False,train_05718,0.7074934244155884,False
test_00185,Bipolar,Bipolar,True,train_00007,0.7139358520507812,False
test_00186,Bipolar,Bipolar,True,train_03005,0.5048534274101257,False
test_00187,Depression,Depression,True,train_01590,0.7076045274734497,False
test_00188,Bipolar,Bipolar,True,train_02748,0.48659366369247437,False
test_00189,Normal,Normal,True,train_00250,0.2877092957496643,False
test_00190,Depression,Depression,True,train_00374,0.7559087872505188,False
test_00191,Depression,Depression,True,train_02272,0.5124991536140442,False
test_00192,Normal,Normal,True,train_01785,0.39191490411758423,False
test_00193,Depression,Depression,True,train_00261,0.5643361806869507,False
test_00194,Depression,Depression,True,train_01944,0.7580002546310425,False
test_00195,Bipolar,Anxiety,False,train_05599,0.7281638383865356,False
test_00196,Depression,Depression,True,train_02347,0.35459187626838684,False
test_00197,Normal,Normal,True,train_00268,0.5188896656036377,False
test_00198,Bipolar,Depression,False,train_05578,0.657953679561615,False
test_00199,Depression,Depression,True,train_05723,0.7375124096870422,False
test_00200,Depression,Depression,True,train_00023,0.7693828344345093,False
test_00201,Depression,Depression,True,train_01408,0.6281266808509827,False
test_00202,Anxiety,Anxiety,True,train_03319,0.5343790650367737,False
test_00203,Anxiety,Anxiety,True,train_00499,0.4514690637588501,False
test_00204,Normal,Bipolar,False,train_00801,0.320427805185318,False
test_00205,Normal,Bipolar,False,train_02157,0.423367977142334,False
test_00206,Depression,Depression,True,train_02137,0.6817408800125122,False
test_00207,Depression,Depression,True,train_02467,0.5697117447853088,False
test_00208,Anxiety,Anxiety,True,train_04149,0.47787660360336304,False
test_00209,Bipolar,Bipolar,True,train_04440,0.5463377833366394,False
test_00210,Bipolar,Bipolar,True,train_01827,0.8029549717903137,False
test_00211,Normal,Bipolar,False,train_03567,0.4151836633682251,False
test_00212,Normal,Normal,True,train_01187,0.6170055270195007,False
test_00213,Normal,Normal,True,train_04597,0.38727593421936035,False
test_00214,Depression,Depression,True,train_03343,0.7713406682014465,False
test_00215,Bipolar,Bipolar,True,train_02048,0.7402509450912476,False
test_00216,Bipolar,Bipolar,True,train_01569,0.8637712001800537,False
test_00217,Depression,Depression,True,train_00911,0.5408589839935303,False
test_00218,Normal,Normal,True,train_04351,0.3572620749473572,False
test_00219,Anxiety,Anxiety,True,train_00506,0.5838072299957275,False
test_00220,Anxiety,Anxiety,True,train_04864,0.4269387423992157,False
test_00221,Anxiety,Anxiety,True,train_01908,0.6040898561477661,False
test_00222,Bipolar,Bipolar,True,train_02292,0.6836659908294678,False
test_00223,Bipolar,Anxiety,False,train_00204,0.6743155121803284,False
test_00224,Depression,Depression,True,train_04322,0.8116471171379089,False
test_00225,Normal,Normal,True,train_05228,0.4581626057624817,False
test_00226,Anxiety,Anxiety,True,train_02864,0.6861595511436462,False
test_00227,Anxiety,Anxiety,True,train_05833,0.5496757626533508,False
test_00228,Bipolar,Bipolar,True,train_05653,0.7427313923835754,False
test_00229,Bipolar,Bipolar,True,train_02139,0.8727462291717529,False
test_00230,Bipolar,Bipolar,True,train_03809,0.7965966463088989,False
test_00231,Depression,Depression,True,train_02803,0.7097240090370178,False
test_00232,Bipolar,Bipolar,True,train_03712,0.7358623743057251,False
test_00233,Depression,Depression,True,train_04932,0.7577318549156189,False
test_00234,Anxiety,Anxiety,True,train_01747,0.599500834941864,False
test_00235,Normal,Normal,True,train_01331,0.41311320662498474,False
test_00236,Depression,Depression,True,train_04130,0.558879017829895,False
test_00237,Bipolar,Bipolar,True,train_02626,0.6753666400909424,False
test_00238,Bipolar,Depression,False,train_00055,0.641220211982727,False
test_00239,Normal,Depression,False,train_04051,0.30362123250961304,False
test_00240,Anxiety,Anxiety,True,train_00585,0.8084517121315002,False
test_00241,Anxiety,Anxiety,True,train_04964,0.7506355047225952,False
test_00242,Normal,Normal,True,train_04672,0.45015716552734375,False
test_00243,Depression,Depression,True,train_00887,0.7896147966384888,False
test_00244,Anxiety,Anxiety,True,train_00992,0.647734522819519,False
test_00245,Normal,Normal,True,train_00279,0.5886971950531006,False
test_00246,Bipolar,Bipolar,True,train_02288,0.7532063722610474,False
test_00247,Anxiety,Anxiety,True,train_01319,0.605015754699707,False
test_00248,Bipolar,Bipolar,True,train_05077,0.7030981779098511,False
test_00249,Anxiety,Anxiety,True,train_04609,0.36821943521499634,False
test_00250,Anxiety,Bipolar,False,train_00773,0.5325179696083069,False
test_00251,Bipolar,Bipolar,True,train_02065,0.758430004119873,False
test_00252,Normal,Normal,True,train_02487,0.4066115617752075,False
test_00253,Anxiety,Anxiety,True,train_00204,0.6110819578170776,False
test_00254,Normal,Normal,True,train_04441,0.664016604423523,False
test_00255,Depression,Bipolar,False,train_05100,0.6536354422569275,False
test_00256,Bipolar,Bipolar,True,train_02732,0.6610838174819946,False
test_00257,Normal,Normal,True,train_01411,0.356951504945755,False
test_00258,Bipolar,Bipolar,True,train_02065,0.7673068046569824,False
test_00259,Bipolar,Bipolar,True,train_01569,0.7732318639755249,False
test_00260,Bipolar,Depression,False,train_02771,0.49939340353012085,False
test_00261,Depression,Bipolar,False,train_01077,0.6384059190750122,False
test_00262,Depression,Depression,True,train_01134,0.7660353183746338,False
test_00263,Bipolar,Bipolar,True,train_04890,0.5704895853996277,False
test_00264,Anxiety,Depression,False,train_00092,0.801781177520752,False
test_00265,Bipolar,Bipolar,True,train_00553,0.6084441542625427,False
test_00266,Normal,Normal,True,train_01438,0.395749568939209,False
test_00267,Bipolar,Bipolar,True,train_03052,0.6175151467323303,False
test_00268,Normal,Normal,True,train_02790,0.4149506092071533,False
test_00269,Normal,Normal,True,train_03845,0.30926477909088135,False
test_00270,Depression,Anxiety,False,train_05437,0.6493389010429382,False
test_00271,Depression,Bipolar,False,train_05313,0.6547175645828247,False
test_00272,Normal,Bipolar,False,train_05284,0.39213377237319946,False
test_00273,Anxiety,Anxiety,True,train_05988,0.6343292593955994,False
test_00274,Depression,Depression,True,train_03344,0.7325174808502197,False
test_00275,Depression,Depression,True,train_05796,0.7445122003555298,False
test_00276,Normal,Normal,True,train_03681,0.43812936544418335,False
test_00277,Anxiety,Depression,False,train_01999,0.6893165707588196,False
test_00278,Bipolar,Bipolar,True,train_02985,0.4875522553920746,False
test_00279,Depression,Anxiety,False,train_00722,0.5563689470291138,False
test_00280,Bipolar,Bipolar,True,train_02384,0.6787773370742798,False
test_00281,Anxiety,Anxiety,True,train_04371,0.7321396470069885,False
test_00282,Bipolar,Normal,False,train_03234,0.3648013472557068,False
test_00283,Anxiety,Anxiety,True,train_05888,0.5925348997116089,False
test_00284,Normal,Anxiety,False,train_02175,0.4335556626319885,False
test_00285,Bipolar,Bipolar,True,train_05077,0.7349652051925659,False
test_00286,Anxiety,Anxiety,True,train_00994,0.699822187423706,False
test_00287,Bipolar,Bipolar,True,train_05950,0.6490540504455566,False
test_00288,Bipolar,Depression,False,train_00498,0.5809624195098877,False
test_00289,Depression,Depression,True,train_03976,0.6317492127418518,False
test_00290,Normal,Depression,False,train_01630,0.4088625907897949,False
test_00291,Bipolar,Bipolar,True,train_02139,0.7918307781219482,False
test_00292,Depression,Depression,True,train_04317,0.7491186261177063,False
test_00293,Depression,Depression,True,train_00468,0.3354804515838623,False
test_00294,Depression,Depression,True,train_01356,0.6873990893363953,False
test_00295,Bipolar,Bipolar,True,train_01973,0.7757900953292847,False
test_00296,Bipolar,Bipolar,True,train_03477,0.748927116394043,False
test_00297,Normal,Normal,True,train_03468,0.37379327416419983,False
test_00298,Normal,Normal,True,train_00300,0.4066407084465027,False
test_00299,Normal,Normal,True,train_04168,0.382904589176178,False
test_00300,Anxiety,Anxiety,True,train_01124,0.6063417196273804,False
test_00301,Anxiety,Depression,False,train_04899,0.6173493266105652,False
test_00302,Normal,Bipolar,False,train_04328,0.39700889587402344,False
test_00303,Anxiety,Anxiety,True,train_04911,0.6726229786872864,False
test_00304,Normal,Depression,False,train_01760,0.41435882449150085,False
test_00305,Normal,Normal,True,train_03434,0.36987555027008057,False
test_00306,Depression,Anxiety,False,train_02864,0.7546725869178772,False
test_00307,Depression,Anxiety,False,train_03889,0.5958950519561768,False
test_00308,Anxiety,Anxiety,True,train_03013,0.555564284324646,False
test_00309,Bipolar,Bipolar,True,train_05581,0.6967951059341431,False
test_00310,Depression,Depression,True,train_02084,0.6190913915634155,False
test_00311,Bipolar,Bipolar,True,train_01047,0.5083836317062378,False
test_00312,Normal,Normal,True,train_00611,0.5367653369903564,False
test_00313,Bipolar,Bipolar,True,train_00821,0.5200349688529968,False
test_00314,Depression,Bipolar,False,train_00186,0.7558813095092773,False
test_00315,Anxiety,Anxiety,True,train_05246,0.5708410739898682,False
test_00316,Bipolar,Bipolar,True,train_00001,0.6913726329803467,False
test_00317,Normal,Anxiety,False,train_05078,0.40318700671195984,False
test_00318,Bipolar,Anxiety,False,train_01662,0.5305122137069702,False
test_00319,Anxiety,Depression,False,train_00817,0.5553709864616394,False
test_00320,Normal,Normal,True,train_00988,0.34777557849884033,False
test_00321,Anxiety,Anxiety,True,train_02867,0.6574194431304932,False
test_00322,Anxiety,Anxiety,True,train_03961,0.7928988337516785,False
test_00323,Normal,Depression,False,train_04791,0.35762959718704224,False
test_00324,Anxiety,Anxiety,True,train_01881,0.7183394432067871,False
test_00325,Normal,Normal,True,train_00213,0.31802719831466675,False
test_00326,Anxiety,Anxiety,True,train_05531,0.7028174996376038,False
test_00327,Anxiety,Anxiety,True,train_00090,0.5789004564285278,False
test_00328,Depression,Depression,True,train_00444,0.7413961887359619,False
test_00329,Normal,Normal,True,train_00882,0.36776870489120483,False
test_00330,Normal,Normal,True,train_03334,0.2559015154838562,False
test_00331,Normal,Normal,True,train_04075,0.5118614435195923,False
test_00332,Depression,Bipolar,False,train_05520,0.45199620723724365,False
test_00333,Bipolar,Anxiety,False,train_00204,0.6731417179107666,False
test_00334,Anxiety,Anxiety,True,train_04911,0.6859772205352783,False
test_00335,Normal,Normal,True,train_03681,0.3530275523662567,False
test_00336,Depression,Depression,True,train_01213,0.549797534942627,False
test_00337,Bipolar,Bipolar,True,train_03618,0.6325359344482422,False
test_00338,Depression,Depression,True,train_05516,0.6717500686645508,False
test_00339,Normal,Normal,True,train_00458,0.2392539381980896,False
test_00340,Normal,Normal,True,train_00931,0.5124273896217346,False
test_00341,Depression,Depression,True,train_04036,0.7495282888412476,False
test_00342,Depression,Depression,True,train_02600,0.684473991394043,False
test_00343,Normal,Bipolar,False,train_03352,0.4741519093513489,False
test_00344,Normal,Normal,True,train_02391,0.41102778911590576,False
test_00345,Normal,Normal,True,train_00519,0.3822033405303955,False
test_00346,Bipolar,Anxiety,False,train_00204,0.6574875116348267,False
test_00347,Anxiety,Anxiety,True,train_01617,0.7334831357002258,False
test_00348,Anxiety,Anxiety,True,train_04780,0.7500548958778381,False
test_00349,Depression,Depression,True,train_01623,0.525844156742096,False
test_00350,Depression,Depression,True,train_02436,0.7162944078445435,False
test_00351,Depression,Bipolar,False,train_03158,0.6710824966430664,False
test_00352,Bipolar,Bipolar,True,train_01712,0.6692680716514587,False
test_00353,Normal,Normal,True,train_02339,0.4760834574699402,False
test_00354,Bipolar,Bipolar,True,train_04469,0.6070745587348938,False
test_00355,Bipolar,Bipolar,True,train_00717,0.730069637298584,False
test_00356,Depression,Depression,True,train_03620,0.6633947491645813,False
test_00357,Bipolar,Depression,False,train_03314,0.7962925434112549,False
test_00358,Bipolar,Bipolar,True,train_01834,0.7476165294647217,False
test_00359,Normal,Normal,True,train_05665,0.4119853377342224,False
test_00360,Normal,Normal,True,train_00568,0.23709183931350708,False
test_00361,Bipolar,Bipolar,True,train_01095,0.6439735293388367,False
test_00362,Depression,Depression,True,train_00614,0.6887311935424805,False
test_00363,Bipolar,Bipolar,True,train_05332,0.7602107524871826,False
test_00364,Depression,Depression,True,train_04117,0.5935728549957275,False
test_00365,Bipolar,Bipolar,True,train_03042,0.7456270456314087,False
test_00366,Depression,Depression,True,train_05707,0.6633344888687134,False
test_00367,Anxiety,Anxiety,True,train_02286,0.6918544769287109,False
test_00368,Depression,Depression,True,train_04264,0.6704616546630859,False
test_00369,Bipolar,Bipolar,True,train_01583,0.6722257137298584,False
test_00370,Depression,Depression,True,train_05603,0.6702500581741333,False
test_00371,Anxiety,Anxiety,True,train_03998,0.69492506980896,False
test_00372,Anxiety,Anxiety,True,train_04483,0.7030229568481445,False
test_00373,Depression,Bipolar,False,train_03038,0.703486442565918,False
test_00374,Anxiety,Anxiety,True,train_00853,0.7751829624176025,False
test_00375,Bipolar,Bipolar,True,train_04416,0.7482914328575134,False
test_00376,Depression,Depression,True,train_05468,0.8207278251647949,False
test_00377,Depression,Bipolar,False,train_00411,0.7367945909500122,False
test_00378,Anxiety,Anxiety,True,train_01020,0.7834522724151611,False
test_00379,Depression,Depression,True,train_00370,0.7382945418357849,False
test_00380,Bipolar,Bipolar,True,train_00717,0.7384631633758545,False
test_00381,Bipolar,Bipolar,True,train_02952,0.6747106313705444,False
test_00382,Normal,Normal,True,train_03176,0.3777538537979126,False
test_00383,Anxiety,Anxiety,True,train_02015,0.5738343000411987,False
test_00384,Bipolar,Depression,False,train_04932,0.7437566518783569,False
test_00385,Bipolar,Depression,False,train_01859,0.5634356737136841,False
test_00386,Depression,Depression,True,train_03794,0.62363600730896,False
test_00387,Normal,Normal,True,train_05495,0.43697065114974976,False
test_00388,Normal,Normal,True,train_05579,0.4676474332809448,False
test_00389,Bipolar,Bipolar,True,train_05237,0.8060652613639832,False
test_00390,Depression,Bipolar,False,train_05656,0.6475579142570496,False
test_00391,Depression,Depression,True,train_00922,0.678016185760498,False
test_00392,Anxiety,Normal,False,train_04688,0.40648841857910156,False
test_00393,Depression,Depression,True,train_03344,0.7341342568397522,False
test_00394,Normal,Normal,True,train_04602,0.4956851303577423,False
test_00395,Anxiety,Bipolar,False,train_05376,0.56819748878479,False
test_00396,Normal,Anxiety,False,train_05789,0.31638574600219727,False
test_00397,Normal,Normal,True,train_03247,0.4592815637588501,False
test_00398,Normal,Anxiety,False,train_04048,0.3259839713573456,False
test_00399,Anxiety,Normal,False,train_02109,0.4277039170265198,False
test_00400,Normal,Normal,True,train_05331,0.4460194408893585,False
test_00401,Bipolar,Bipolar,True,train_00002,0.5292478799819946,False
test_00402,Bipolar,Bipolar,True,train_02065,0.7727615833282471,False
test_00403,Anxiety,Anxiety,True,train_00853,0.7611616849899292,False
test_00404,Bipolar,Bipolar,True,train_01082,0.6236414313316345,False
test_00405,Anxiety,Anxiety,True,train_05577,0.6520819664001465,False
test_00406,Normal,Normal,True,train_02817,0.42423558235168457,False
test_00407,Normal,Normal,True,train_04414,0.3958820700645447,False
test_00408,Normal,Normal,True,train_04049,0.2608238458633423,False
test_00409,Depression,Depression,True,train_03119,0.5700793266296387,False
test_00410,Bipolar,Anxiety,False,train_01567,0.47284263372421265,False
test_00411,Bipolar,Bipolar,True,train_02640,0.7587624192237854,False
test_00412,Anxiety,Anxiety,True,train_03490,0.7104307413101196,False
test_00413,Anxiety,Anxiety,True,train_00109,0.7823237776756287,False
test_00414,Bipolar,Bipolar,True,train_03529,0.8466532230377197,False
test_00415,Anxiety,Anxiety,True,train_05483,0.7785875797271729,False
test_00416,Depression,Depression,True,train_01235,0.6510606408119202,False
test_00417,Normal,Normal,True,train_01994,0.3733903765678406,False
test_00418,Anxiety,Anxiety,True,train_05352,0.507643461227417,False
test_00419,Depression,Anxiety,False,train_03612,0.568545937538147,False
test_00420,Normal,Normal,True,train_02220,0.5288739204406738,False
test_00421,Anxiety,Anxiety,True,train_03282,0.7314580678939819,False
